application,version,instrumentor,trial,function,nodes,arcs,maxIterations,initialMaxDepth,maxDepthIncrement,finalMaxDepth,initialTrianglesSize,triangleTime,numProbe,objectiveValue,totalIpTime,totalTriangleTime
print_tokens2,1,bb-lemon,1,print_token,57,103,200,1,1,7,184,0.012,33,7.47412,0,0.184
print_tokens2,1,bb-lemon,1,is_eof_token,1,0,200,1,1,7,0,0,0,0,0,0
print_tokens2,1,cc-lemon,2,main,11,14,200,1,1,7,5,0,2,1.04857e+06,0,0
print_tokens2,1,cc-lemon,2,open_character_stream,5,5,200,1,1,7,1,0,1,0.625,0,0
print_tokens2,1,cc-lemon,2,get_char,1,0,200,1,1,7,0,0,0,0,0,0
print_tokens2,1,cc-lemon,2,unget_char,1,0,200,1,1,7,0,0,0,0,0,0
print_tokens2,1,cc-lemon,2,open_token_stream,5,5,200,1,1,7,1,0,1,0.5,0,0
print_tokens2,1,cc-lemon,2,get_token,43,90,200,1,1,7,31,0.004,10,5.57723,0,0.008
print_tokens2,1,cc-lemon,2,print_token,57,103,200,1,1,7,15,0,15,1.77433,0,0.004
print_tokens2,1,bb-lemon,2,main,11,14,200,1,1,7,6,0,3,1.75,0,0
print_tokens2,1,bb-lemon,2,open_character_stream,5,5,200,1,1,7,1,0,1,0.375,0,0
print_tokens2,1,bb-lemon,2,get_char,1,0,200,1,1,7,0,0,0,0,0,0
print_tokens2,1,bb-lemon,2,unget_char,1,0,200,1,1,7,0,0,0,0,0,0
print_tokens2,1,bb-lemon,2,open_token_stream,5,5,200,1,1,7,1,0,1,0.5,0,0
print_tokens2,1,bb-lemon,2,get_token,43,90,200,1,1,7,128,0.012,25,37.8497,0,0.088
print_tokens2,1,bb-lemon,2,print_token,57,103,200,1,1,7,184,0.016,33,7.47412,0,0.188
print_tokens2,1,bb-lemon,2,is_eof_token,1,0,200,1,1,7,0,0,0,0,0,0
print_tokens2,1,cc-lemon,3,main,11,14,200,1,1,7,5,0,2,1.04857e+06,0,0
print_tokens2,1,cc-lemon,3,open_character_stream,5,5,200,1,1,7,1,0,1,0.625,0,0
print_tokens2,1,cc-lemon,3,get_char,1,0,200,1,1,7,0,0,0,0,0,0
print_tokens2,1,cc-lemon,3,unget_char,1,0,200,1,1,7,0,0,0,0,0,0
print_tokens2,1,cc-lemon,3,open_token_stream,5,5,200,1,1,7,1,0,1,0.5,0,0
print_tokens2,1,cc-lemon,3,get_token,43,90,200,1,1,7,31,0.004,10,5.57723,0.004,0.004
print_tokens2,1,cc-lemon,3,print_token,57,103,200,1,1,7,15,0.004,15,1.77433,0,0.012
print_tokens2,1,bb-lemon,3,main,11,14,200,1,1,7,6,0,3,1.75,0,0
print_tokens2,1,bb-lemon,3,open_character_stream,5,5,200,1,1,7,1,0,1,0.375,0,0
print_tokens2,1,bb-lemon,3,get_char,1,0,200,1,1,7,0,0,0,0,0,0
print_tokens2,1,bb-lemon,3,unget_char,1,0,200,1,1,7,0,0,0,0,0,0
print_tokens2,1,bb-lemon,3,open_token_stream,5,5,200,1,1,7,1,0,1,0.5,0,0
print_tokens2,1,bb-lemon,3,get_token,43,90,200,1,1,7,128,0.008,25,37.8497,0,0.08
print_tokens2,1,bb-lemon,3,print_token,57,103,200,1,1,7,184,0.016,33,7.47412,0.004,0.184
print_tokens2,1,bb-lemon,3,is_eof_token,1,0,200,1,1,7,0,0,0,0,0,0
schedule2,1,cc-lemon,1,enqueue,12,17,200,1,1,7,1,0,1,0.5,0,0
schedule2,1,cc-lemon,1,main,33,44,200,1,1,7,25,0,6,1.04857e+06,0,0.004
schedule2,1,cc-lemon,1,get_command,10,15,200,1,1,7,12,0,5,10.9608,0,0
schedule2,1,cc-lemon,1,exit_here,1,0,200,1,1,7,0,0,0,0,0,0
schedule2,1,cc-lemon,1,new_job,15,21,200,1,1,7,3,0,2,0.625767,0,0
schedule2,1,cc-lemon,1,upgrade_prio,21,32,200,1,1,7,1,0,1,0.053125,0,0
schedule2,1,cc-lemon,1,block,5,6,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,cc-lemon,1,unblock,20,30,200,1,1,7,1,0,1,0.10625,0,0
schedule2,1,cc-lemon,1,quantum_expire,6,8,200,1,1,7,1,0,1,0.32,0,0
schedule2,1,cc-lemon,1,finish,3,3,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,cc-lemon,1,flush,5,6,200,1,1,7,1,0,1,21.25,0,0
schedule2,1,cc-lemon,1,reschedule,8,11,200,1,1,7,0,0,0,0,0,0
schedule2,1,cc-lemon,1,schedule,22,36,200,1,1,7,13,0,11,3.55392,0,0
schedule2,1,bb-lemon,1,enqueue,12,17,200,1,1,7,10,0,4,1.04902,0,0
schedule2,1,bb-lemon,1,main,33,44,200,1,1,7,34,0.008,6,62.9967,0,0.032
schedule2,1,bb-lemon,1,get_command,10,15,200,1,1,7,12,0,5,10.9608,0,0
schedule2,1,bb-lemon,1,exit_here,1,0,200,1,1,7,0,0,0,0,0,0
schedule2,1,bb-lemon,1,new_job,15,21,200,1,1,7,12,0,5,0.969325,0,0
schedule2,1,bb-lemon,1,upgrade_prio,21,32,200,1,1,7,25,0,9,3.42708,0.004,0.008
schedule2,1,bb-lemon,1,block,5,6,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,bb-lemon,1,unblock,20,30,200,1,1,7,25,0.004,8,5.85417,0,0.012
schedule2,1,bb-lemon,1,quantum_expire,6,8,200,1,1,7,2,0,2,0.96,0,0.004
schedule2,1,bb-lemon,1,finish,3,3,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,bb-lemon,1,flush,5,6,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,bb-lemon,1,get_current,24,36,200,1,1,7,44,0.004,8,7.72857,0,0.016
schedule2,1,bb-lemon,1,reschedule,8,11,200,1,1,7,5,0,3,1.09804,0,0
schedule2,1,bb-lemon,1,schedule,22,36,200,1,1,7,14,0,12,1.20098,0,0
schedule2,1,bb-lemon,1,put_end,5,6,200,1,1,7,1,0,1,0.5,0,0
schedule2,1,bb-lemon,1,get_process,11,16,200,1,1,7,8,0,5,3.29808,0,0
schedule2,1,cc-lemon,2,enqueue,12,17,200,1,1,7,1,0,1,0.5,0,0
schedule2,1,cc-lemon,2,main,33,44,200,1,1,7,25,0,6,1.04857e+06,0,0
schedule2,1,cc-lemon,2,get_command,10,15,200,1,1,7,12,0,5,10.9608,0,0
schedule2,1,cc-lemon,2,exit_here,1,0,200,1,1,7,0,0,0,0,0,0
schedule2,1,cc-lemon,2,new_job,15,21,200,1,1,7,3,0,2,0.625767,0,0
schedule2,1,cc-lemon,2,upgrade_prio,21,32,200,1,1,7,1,0,1,0.053125,0,0
schedule2,1,cc-lemon,2,block,5,6,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,cc-lemon,2,unblock,20,30,200,1,1,7,1,0,1,0.10625,0,0
schedule2,1,cc-lemon,2,quantum_expire,6,8,200,1,1,7,1,0,1,0.32,0,0
schedule2,1,cc-lemon,2,finish,3,3,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,cc-lemon,2,flush,5,6,200,1,1,7,1,0,1,21.25,0,0
schedule2,1,cc-lemon,2,reschedule,8,11,200,1,1,7,0,0,0,0,0,0
schedule2,1,cc-lemon,2,schedule,22,36,200,1,1,7,13,0,11,3.55392,0,0
schedule2,1,bb-lemon,2,enqueue,12,17,200,1,1,7,10,0,4,1.04902,0,0.004
schedule2,1,bb-lemon,2,main,33,44,200,1,1,7,34,0.004,6,62.9967,0,0.032
schedule2,1,bb-lemon,2,get_command,10,15,200,1,1,7,12,0,5,10.9608,0,0
schedule2,1,bb-lemon,2,exit_here,1,0,200,1,1,7,0,0,0,0,0,0
schedule2,1,bb-lemon,2,new_job,15,21,200,1,1,7,12,0,5,0.969325,0,0
schedule2,1,bb-lemon,2,upgrade_prio,21,32,200,1,1,7,25,0.004,9,3.42708,0.004,0.008
schedule2,1,bb-lemon,2,block,5,6,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,bb-lemon,2,unblock,20,30,200,1,1,7,25,0,8,5.85417,0,0.008
schedule2,1,bb-lemon,2,quantum_expire,6,8,200,1,1,7,2,0,2,0.96,0,0
schedule2,1,bb-lemon,2,finish,3,3,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,bb-lemon,2,flush,5,6,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,bb-lemon,2,get_current,24,36,200,1,1,7,44,0.004,8,7.72857,0,0.02
schedule2,1,bb-lemon,2,reschedule,8,11,200,1,1,7,5,0,3,1.09804,0,0
schedule2,1,bb-lemon,2,schedule,22,36,200,1,1,7,14,0,12,1.20098,0,0.004
schedule2,1,bb-lemon,2,put_end,5,6,200,1,1,7,1,0,1,0.5,0,0
schedule2,1,bb-lemon,2,get_process,11,16,200,1,1,7,8,0,5,3.29808,0,0.004
schedule2,1,cc-lemon,3,enqueue,12,17,200,1,1,7,1,0,1,0.5,0,0
schedule2,1,cc-lemon,3,main,33,44,200,1,1,7,25,0,6,1.04857e+06,0,0.004
schedule2,1,cc-lemon,3,get_command,10,15,200,1,1,7,12,0,5,10.9608,0,0
schedule2,1,cc-lemon,3,exit_here,1,0,200,1,1,7,0,0,0,0,0,0
schedule2,1,cc-lemon,3,new_job,15,21,200,1,1,7,3,0,2,0.625767,0,0
schedule2,1,cc-lemon,3,upgrade_prio,21,32,200,1,1,7,1,0,1,0.053125,0,0
schedule2,1,cc-lemon,3,block,5,6,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,cc-lemon,3,unblock,20,30,200,1,1,7,1,0,1,0.10625,0,0
schedule2,1,cc-lemon,3,quantum_expire,6,8,200,1,1,7,1,0,1,0.32,0,0
schedule2,1,cc-lemon,3,finish,3,3,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,cc-lemon,3,flush,5,6,200,1,1,7,1,0,1,21.25,0,0
schedule2,1,cc-lemon,3,reschedule,8,11,200,1,1,7,0,0,0,0,0,0
schedule2,1,cc-lemon,3,schedule,22,36,200,1,1,7,13,0,11,3.55392,0,0
schedule2,1,bb-lemon,3,enqueue,12,17,200,1,1,7,10,0,4,1.04902,0,0
schedule2,1,bb-lemon,3,main,33,44,200,1,1,7,34,0.004,6,62.9967,0,0.032
schedule2,1,bb-lemon,3,get_command,10,15,200,1,1,7,12,0,5,10.9608,0,0
schedule2,1,bb-lemon,3,exit_here,1,0,200,1,1,7,0,0,0,0,0,0
schedule2,1,bb-lemon,3,new_job,15,21,200,1,1,7,12,0,5,0.969325,0,0.004
schedule2,1,bb-lemon,3,upgrade_prio,21,32,200,1,1,7,25,0.004,9,3.42708,0,0.012
schedule2,1,bb-lemon,3,block,5,6,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,bb-lemon,3,unblock,20,30,200,1,1,7,25,0,8,5.85417,0,0.004
schedule2,1,bb-lemon,3,quantum_expire,6,8,200,1,1,7,2,0,2,0.96,0,0
schedule2,1,bb-lemon,3,finish,3,3,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,bb-lemon,3,flush,5,6,200,1,1,7,1,0,1,0.666667,0,0
schedule2,1,bb-lemon,3,get_current,24,36,200,1,1,7,44,0,8,7.72857,0,0.012
schedule2,1,bb-lemon,3,reschedule,8,11,200,1,1,7,5,0,3,1.09804,0,0
schedule2,1,bb-lemon,3,schedule,22,36,200,1,1,7,14,0.004,12,1.20098,0,0.004
schedule2,1,bb-lemon,3,put_end,5,6,200,1,1,7,1,0,1,0.5,0,0
schedule2,1,bb-lemon,3,get_process,11,16,200,1,1,7,8,0,5,3.29808,0,0
tot_info,1,cc-lemon,1,main,37,54,200,1,1,7,28,0.004,10,23.2148,0,0.02
tot_info,1,cc-lemon,1,InfoTbl,61,91,200,1,1,7,32,0.004,9,1.24476,0,0.008
tot_info,1,cc-lemon,1,QChiSq,1,0,200,1,1,7,0,0,0,0,0,0
tot_info,1,cc-lemon,1,LGamma,3,2,200,1,1,7,0,0,0,0,0,0
tot_info,1,cc-lemon,1,QGamma,15,21,200,1,1,7,3,0,2,0.307692,0,0
tot_info,1,bb-lemon,1,main,37,54,200,1,1,7,75,0.016,17,71.9242,0,0.14
tot_info,1,bb-lemon,1,InfoTbl,61,91,200,1,1,7,134,0.032,21,4.19885,0,0.208
tot_info,1,bb-lemon,1,QChiSq,1,0,200,1,1,7,0,0,0,0,0,0
tot_info,1,bb-lemon,1,LGamma,3,2,200,1,1,7,0,0,0,0,0,0
tot_info,1,bb-lemon,1,QGamma,15,21,200,1,1,7,12,0,5,20.2308,0,0
tot_info,1,cc-lemon,2,main,37,54,200,1,1,7,28,0.004,10,23.2148,0,0.016
tot_info,1,cc-lemon,2,InfoTbl,61,91,200,1,1,7,32,0.004,9,1.24476,0,0.008
tot_info,1,cc-lemon,2,QChiSq,1,0,200,1,1,7,0,0,0,0,0,0
tot_info,1,cc-lemon,2,LGamma,3,2,200,1,1,7,0,0,0,0,0,0
tot_info,1,cc-lemon,2,QGamma,15,21,200,1,1,7,3,0,2,0.307692,0,0
tot_info,1,bb-lemon,2,main,37,54,200,1,1,7,75,0.012,17,71.9242,0,0.136
tot_info,1,bb-lemon,2,InfoTbl,61,91,200,1,1,7,134,0.032,21,4.19885,0,0.208
tot_info,1,bb-lemon,2,QChiSq,1,0,200,1,1,7,0,0,0,0,0,0
tot_info,1,bb-lemon,2,LGamma,3,2,200,1,1,7,0,0,0,0,0,0
tot_info,1,bb-lemon,2,QGamma,15,21,200,1,1,7,12,0.004,5,20.2308,0,0.004
tot_info,1,cc-lemon,3,main,37,54,200,1,1,7,28,0.004,10,23.2148,0.004,0.016
tot_info,1,cc-lemon,3,InfoTbl,61,91,200,1,1,7,32,0.004,9,1.24476,0,0.008
tot_info,1,cc-lemon,3,QChiSq,1,0,200,1,1,7,0,0,0,0,0,0
tot_info,1,cc-lemon,3,LGamma,3,2,200,1,1,7,0,0,0,0,0,0
tot_info,1,cc-lemon,3,QGamma,15,21,200,1,1,7,3,0,2,0.307692,0,0
tot_info,1,bb-lemon,3,main,37,54,200,1,1,7,75,0.012,17,71.9242,0.004,0.124
tot_info,1,bb-lemon,3,InfoTbl,61,91,200,1,1,7,134,0.028,21,4.19885,0,0.2
tot_info,1,bb-lemon,3,QChiSq,1,0,200,1,1,7,0,0,0,0,0,0
tot_info,1,bb-lemon,3,LGamma,3,2,200,1,1,7,0,0,0,0,0,0
tot_info,1,bb-lemon,3,QGamma,15,21,200,1,1,7,12,0,5,20.2308,0,0.004
bash,1,cc-lemon,1,main,242,377,200,1,1,7,1233,0.48,73,393228,0.008,5.56
bash,1,cc-lemon,1,disable_priv_mode,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,exit_shell,5,6,200,1,1,7,3,0,2,1,0,0
bash,1,cc-lemon,1,maybe_make_restricted,5,7,200,1,1,7,2,0,2,0.880952,0,0
bash,1,cc-lemon,1,unbind_args,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,get_current_user_info,10,13,200,1,1,7,6,0,3,0.367816,0,0
bash,1,cc-lemon,1,run_one_command,7,10,200,1,1,7,3,0,2,0.686275,0,0
bash,1,cc-lemon,1,show_shell_usage,23,35,200,1,1,7,17,0.004,5,23.0312,0,0.008
bash,1,cc-lemon,1,reader_loop,25,39,200,1,1,7,8,0.004,8,18.8837,0.004,0.004
bash,1,cc-lemon,1,read_command,10,15,200,1,1,7,12,0,5,2.11538,0,0.004
bash,1,cc-lemon,1,parse_command,10,14,200,1,1,7,11,0,5,1.47882,0,0
bash,1,cc-lemon,1,alrm_catcher,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,main,61,89,200,1,1,7,120,0.012,20,1.04861e+06,0,0.04
bash,1,cc-lemon,1,array_create,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,copy_string_array,7,9,200,1,1,7,3,0,2,13.35,0,0
bash,1,cc-lemon,1,array_add,9,10,200,1,1,7,4,0,2,0.5,0,0
bash,1,cc-lemon,1,array_free,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,1,cc-lemon,1,find_directive,6,8,200,1,1,7,1,0,1,10.8333,0,0
bash,1,cc-lemon,1,extract_info,49,69,200,1,1,7,30,0.008,10,150.799,0,0.032
bash,1,cc-lemon,1,free_defs,35,51,200,1,1,7,45,0.004,15,232.9,0,0.004
bash,1,cc-lemon,1,strip_whitespace,9,14,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,remove_trailing_whitespace,6,9,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,get_arg,13,20,200,1,1,7,3,0,2,0.0885609,0,0
bash,1,cc-lemon,1,must_be_building,5,6,200,1,1,7,3,0,2,0.0885609,0,0
bash,1,cc-lemon,1,current_builtin,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,add_documentation,11,17,200,1,1,7,3,0,2,1.08824,0,0
bash,1,cc-lemon,1,builtin_handler,20,28,200,1,1,7,14,0,5,19.6236,0,0
bash,1,cc-lemon,1,function_handler,6,7,200,1,1,7,3,0,2,0.0885609,0,0
bash,1,cc-lemon,1,docname_handler,6,7,200,1,1,7,3,0,2,0.0885609,0,0
bash,1,cc-lemon,1,short_doc_handler,6,7,200,1,1,7,3,0,2,0.0885609,0,0
bash,1,cc-lemon,1,depends_on_handler,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,1,cc-lemon,1,produces_handler,10,13,200,1,1,7,5,0,4,0.518382,0,0
bash,1,cc-lemon,1,end_handler,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,line_error,3,3,200,1,1,7,1,0,1,0.0592593,0,0
bash,1,cc-lemon,1,file_error,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,copy_builtin,15,16,200,1,1,7,5,0,2,1.24999,0,0
bash,1,cc-lemon,1,save_builtin,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,1,cc-lemon,1,write_file_headers,9,12,200,1,1,7,6,0,3,13.95,0,0
bash,1,cc-lemon,1,write_file_footers,6,8,200,1,1,7,1,0,1,12.75,0,0
bash,1,cc-lemon,1,write_builtins,49,77,200,1,1,7,30,0.016,17,1007.9,0,0.12
bash,1,cc-lemon,1,write_longdocs,20,29,200,1,1,7,15,0.004,7,197.176,0,0.004
bash,1,cc-lemon,1,write_ifdefs,11,15,200,1,1,7,6,0,4,13.35,0,0
bash,1,cc-lemon,1,write_endifs,8,11,200,1,1,7,6,0,3,13.35,0,0
bash,1,cc-lemon,1,write_documentation,44,67,200,1,1,7,27,0.004,12,86.2661,0,0.008
bash,1,cc-lemon,1,xmalloc,3,2,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,memory_error_and_abort,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,yyparse,487,980,200,1,1,7,182,3.024,150,49.2413,0.004,63.256
bash,1,cc-lemon,1,gather_here_documents,5,6,200,1,1,7,1,0,1,21.25,0,0
bash,1,cc-lemon,1,initialize_bash_input,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,1,cc-lemon,1,init_yy_io,5,6,200,1,1,7,3,0,2,1.33333,0,0
bash,1,cc-lemon,1,yy_getc,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,yy_ungetc,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,input_file_descriptor,5,6,200,1,1,7,2,0,2,0.583333,0,0
bash,1,cc-lemon,1,with_input_from_stdin,11,15,200,1,1,7,3,0,2,0.538462,0,0
bash,1,cc-lemon,1,with_input_from_string,5,6,200,1,1,7,3,0,2,1.33333,0,0
bash,1,cc-lemon,1,with_input_from_stream,5,6,200,1,1,7,3,0,2,1.33333,0,0
bash,1,cc-lemon,1,yy_stream_unget,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,push_stream,5,6,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,pop_stream,15,21,200,1,1,7,12,0,4,1.76923,0,0
bash,1,cc-lemon,1,read_secondary_line,63,94,200,1,1,7,33,0.016,19,1253.69,0,0.016
bash,1,cc-lemon,1,execute_prompt_command,7,9,200,1,1,7,5,0,2,1.25,0,0
bash,1,cc-lemon,1,reset_parser,11,15,200,1,1,7,11,0,4,35.8333,0,0
bash,1,cc-lemon,1,find_reserved_word,7,10,200,1,1,7,1,0,1,7.16667,0,0
bash,1,cc-lemon,1,decode_prompt_string,60,112,200,1,1,7,40,0.02,29,34.2882,0,0.132
bash,1,cc-lemon,1,yyerror,36,60,200,1,1,7,20,0,6,2.28315,0,0.004
bash,1,cc-lemon,1,yy_readline_get,17,23,200,1,1,7,27,0,7,55.3448,0,0.004
bash,1,cc-lemon,1,yy_stream_get,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,1,cc-lemon,1,shell_getc,67,102,200,1,1,7,59,0.016,18,733.224,0,0.028
bash,1,cc-lemon,1,parse_matched_pair,82,131,200,1,1,7,73,0.036,27,44.9508,0,0.036
bash,1,cc-lemon,1,prompt_again,13,19,200,1,1,7,11,0,4,1.14815,0,0
bash,1,cc-lemon,1,itos,5,6,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,print_rlimtype,8,10,200,1,1,7,5,0,2,0.588235,0,0
bash,1,cc-lemon,1,print_timeval,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,clock_t_to_secs,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,1,cc-lemon,1,print_time_in_hz,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,1,cc-lemon,1,check_identifier,20,31,200,1,1,7,2,0,2,0.927456,0,0
bash,1,cc-lemon,1,unset_nodelay_mode,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,1,cc-lemon,1,check_dev_tty,5,6,200,1,1,7,3,0,2,0.588235,0,0
bash,1,cc-lemon,1,same_file,8,12,200,1,1,7,5,0,2,0.666667,0,0
bash,1,cc-lemon,1,move_to_high_fd,14,21,200,1,1,7,13,0,5,11.475,0,0
bash,1,cc-lemon,1,check_binary_file,7,10,200,1,1,7,2,0,1,7.08333,0,0
bash,1,cc-lemon,1,canonicalize_pathname,32,52,200,1,1,7,17,0,7,4,0,0
bash,1,cc-lemon,1,canon_stat,3,3,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,make_absolute,10,13,200,1,1,7,4,0,2,0.308642,0,0
bash,1,cc-lemon,1,absolute_program,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,base_pathname,6,13,200,1,1,7,1,0,1,0.346405,0,0
bash,1,cc-lemon,1,full_pathname,10,13,200,1,1,7,6,0,3,0.980392,0,0
bash,1,cc-lemon,1,bash_tilde_expand,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,polite_directory_format,6,10,200,1,1,7,3,0,3,1.0098,0,0
bash,1,cc-lemon,1,extract_colon_unit,14,20,200,1,1,7,4,0,3,0.925926,0,0
bash,1,cc-lemon,1,tilde_initialize,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,1,cc-lemon,1,bash_special_tilde_expansions,6,9,200,1,1,7,2,0,2,0.380952,0,0
bash,1,cc-lemon,1,group_member,9,13,200,1,1,7,3,0,1,0.190476,0,0
bash,1,cc-lemon,1,get_group_list,19,28,200,1,1,7,10,0,3,5.04396,0,0
bash,1,cc-lemon,1,initialize_group_array,16,23,200,1,1,7,6,0,1,0.375,0,0
bash,1,cc-lemon,1,make_bare_word,4,4,200,1,1,7,1,0,1,0.380952,0,0
bash,1,cc-lemon,1,make_word,11,17,200,1,1,7,4,0,1,0.380952,0,0
bash,1,cc-lemon,1,make_word_list,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,add_string_to_list,11,17,200,1,1,7,4,0,1,0.380952,0,0
bash,1,cc-lemon,1,make_command,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,command_connect,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,make_for_command,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,make_select_command,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,make_group_command,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,make_case_command,4,5,200,1,1,7,1,0,1,0.4,0,0
bash,1,cc-lemon,1,make_pattern_list,4,5,200,1,1,7,1,0,1,0.4,0,0
bash,1,cc-lemon,1,make_if_command,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,make_while_command,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,make_until_command,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,make_bare_simple_command,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,make_simple_command,8,10,200,1,1,7,5,0,2,1,0,0
bash,1,cc-lemon,1,make_here_document,43,67,200,1,1,7,30,0.004,11,6.3841,0,0.012
bash,1,cc-lemon,1,make_redirection,7,19,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,make_function_def,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,clean_simple_command,10,14,200,1,1,7,6,0,3,0.9,0,0
bash,1,cc-lemon,1,connect_async_list,12,18,200,1,1,7,1,0,1,0.156863,0,0
bash,1,cc-lemon,1,print_command,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,make_command_string,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,print_word_list,5,6,200,1,1,7,1,0,1,21.25,0,0
bash,1,cc-lemon,1,xtrace_print_word_list,11,15,200,1,1,7,4,0,3,1.87407,0,0
bash,1,cc-lemon,1,print_simple_command,7,9,200,1,1,7,3,0,2,21.9167,0,0
bash,1,cc-lemon,1,cprintf,35,52,200,1,1,7,15,0,8,10.8,0,0
bash,1,cc-lemon,1,named_function_string,12,17,200,1,1,7,11,0,3,1.19048,0,0
bash,1,cc-lemon,1,make_command_string_internal,150,236,200,1,1,7,244,0.032,42,6.78302,0,0.288
bash,1,cc-lemon,1,print_case_clauses,9,12,200,1,1,7,7,0,2,447.833,0,0
bash,1,cc-lemon,1,print_until_or_while,7,10,200,1,1,7,4,0,2,1.33333,0,0
bash,1,cc-lemon,1,print_redirection_list,13,19,200,1,1,7,12,0,4,40.65,0,0
bash,1,cc-lemon,1,print_redirection,31,51,200,1,1,7,29,0,20,1.17917,0,0
bash,1,cc-lemon,1,newline,25,37,200,1,1,7,9,0,2,0.888889,0,0
bash,1,cc-lemon,1,xprintf,1,0,200,1,1,7,0,0,0,0,0,0
bash,1,cc-lemon,1,dispose_command,59,111,200,1,1,7,100,0.008,27,80.64,0,0.016
bash,1,cc-lemon,1,dispose_redirects,10,23,200,1,1,7,9,0,4,56.4167,0,0
bash,1,cc-lemon,1,dispose_word,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,1,cc-lemon,1,dispose_words,7,9,200,1,1,7,4,0,2,34.5,0,0
bash,1,cc-lemon,1,new_fd_bitmap,4,4,200,1,1,7,1,0,1,0.619048,0,0
bash,1,cc-lemon,1,dispose_fd_bitmap,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,1,cc-lemon,1,close_fd_bitmap,8,11,200,1,1,7,2,0,1,7.95,0,0
bash,1,cc-lemon,1,execute_command,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,1,cc-lemon,1,execute_command_internal,511,828,200,1,1,7,1260,0.924,143,82732.6,0.052,9.816
bash,1,cc-lemon,1,open_files,7,9,200,1,1,7,3,0,2,16.875,0,0
